"jp_daily_newsletter_mary_ann_parsons_1_1850" "jp_morning_chronicle_anne_bird_1850" "jp_morning_chronicle_dr_ellis_1846" "jp_morning_chronicle_mary_ann_parsons_2_1850" "jp_morning_chronicle_sarah_brown_1846" "jp_morning_chronicle_susan_moir_1850" "jp_morning_chronicle_wife_murder_1851" "jp_sunday_times_questionable_charity_1850" "vl_daily_newsletter_corporal_punishment_1849" "vl_morning_chronicle_captain_johnstone_1846" "vl_morning_chronicle_law_of_assault_1850" "vl_morning_chronicle_matthewson_1846" "vl_morning_chronicle_north_family_1846" "vl_morning_chronicle_william_burn_1846" "vl_remarks_on_mr_fitzroys_bill_1853" "vl_sunday_times_punishment_of_children_1850"
"got" 0.100300902708124 0 0 0 0 0 0 0.126262626262626 0 0 0 0.074794315632012 0.0608272506082725 0 0 0
"grave" 0 0 0.0878734622144113 0 0 0 0 0 0.0871839581517001 0 0.0589622641509434 0.074794315632012 0 0 0 0
"heard" 0.100300902708124 0 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"heart" 0 0 0.263620386643234 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"highest" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0.159235668789809 0 0
"humanity" 0 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0 0 0.117924528301887 0 0 0 0 0
"hundreds" 0 0.169204737732657 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"improvement" 0 0 0 0 0 0 0 0.126262626262626 0 0 0.0589622641509434 0 0 0 0.0842815002107038 0
"infliction" 0 0.0564015792442188 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0.0421407501053519 0
"instance" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0.117924528301887 0 0 0 0 0
"intend" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0.121654501216545 0.0796178343949045 0 0
"kills" 0.100300902708124 0 0 0 0 0 0 0 0 0 0.17688679245283 0 0 0 0 0
"knows" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"labouring" 0 0.0564015792442188 0 0 0 0 0 0.126262626262626 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"legislation" 0 0 0 0 0 0 0 0 0.1743679163034 0 0.117924528301887 0 0 0 0 0
"legislators" 0 0.0564015792442188 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0.0421407501053519 0
"likely" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0.0842815002107038 0
"look" 0.100300902708124 0 0 0 0 0.13550135501355 0 0 0 0.116959064327485 0 0 0 0.0796178343949045 0 0
"lower" 0.100300902708124 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"majority" 0 0.112803158488438 0 0 0 0 0 0 0.0871839581517001 0 0 0.074794315632012 0 0 0 0
"makes" 0 0.112803158488438 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"master" 0.200601805416249 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"meant" 0 0 0 0 0.0742942050520059 0.13550135501355 0 0 0 0.116959064327485 0 0 0 0.0796178343949045 0 0
"middle" 0.100300902708124 0 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0.0796178343949045 0 0
"named" 0.300902708124373 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"neighbours" 0 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"next" 0 0 0 0 0.0742942050520059 0 0.239234449760766 0 0 0 0 0 0 0 0 0
"none" 0 0 0 0 0.0742942050520059 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0.114285714285714
"notice" 0 0.0564015792442188 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0.0842815002107038 0
"observed" 0 0.0564015792442188 0 0.129449838187702 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"odious" 0.100300902708124 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"offender" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0 0.228571428571429
"office" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0.0796178343949045 0.0842815002107038 0
"officers" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0.224382946896036 0 0 0 0
"once" 0.100300902708124 0 0 0 0 0.13550135501355 0 0 0.1743679163034 0 0 0 0 0 0 0
"opportunity" 0 0 0 0 0.0742942050520059 0 0.0797448165869219 0 0 0 0 0.074794315632012 0 0.0796178343949045 0 0
"outrage" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0.0608272506082725 0 0.0842815002107038 0
"paid" 0 0 0 0 0.0742942050520059 0 0 0.126262626262626 0 0 0 0.074794315632012 0 0.0796178343949045 0 0
"parish" 0 0.0564015792442188 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"parsons" 0.200601805416249 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0 0
"passed" 0 0 0 0 0 0 0.159489633173844 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"patient" 0 0 0.351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0
"perhaps" 0 0 0 0 0 0 0 0.126262626262626 0.0871839581517001 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"permitted" 0 0.0564015792442188 0 0 0 0.13550135501355 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"popular" 0 0.112803158488438 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"population" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0842815002107038 0
"portion" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0842815002107038 0
"possible" 0 0 0 0.0647249190938511 0 0 0 0.126262626262626 0 0 0 0.074794315632012 0 0 0 0.114285714285714
"principle" 0 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.121654501216545 0 0 0
"proceedings" 0 0.112803158488438 0.0878734622144113 0 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"proving" 0 0 0 0.129449838187702 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"provision" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0.17688679245283 0 0 0 0 0
"rank" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0.0796178343949045 0 0.228571428571429
"rather" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0.074794315632012 0 0.0796178343949045 0.0421407501053519 0
"reader" 0 0 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0.0421407501053519 0
"relations" 0 0 0 0 0 0 0 0 0 0 0 0 0.24330900243309 0 0 0
"relief" 0 0 0 0 0.0742942050520059 0 0.0797448165869219 0.126262626262626 0 0 0 0 0 0 0.0421407501053519 0
"religion" 0 0 0 0 0 0 0 0 0 0 0 0 0.24330900243309 0 0 0
"remains" 0 0 0.0878734622144113 0 0.0742942050520059 0.13550135501355 0 0 0 0 0 0 0 0 0.0421407501053519 0
"remarks" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0.114285714285714
"rests" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"retribution" 0 0 0 0.0647249190938511 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0842815002107038 0
"sarah" 0 0 0 0.129449838187702 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"satisfaction" 0 0 0 0 0.0742942050520059 0.13550135501355 0 0 0 0 0 0.149588631264024 0 0 0 0
"savage" 0 0 0 0 0 0 0 0 0 0 0.117924528301887 0 0 0.159235668789809 0 0
"several" 0 0 0 0.129449838187702 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"severity" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0
"side" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0.0842815002107038 0
"six" 0 0 0 0 0 0.13550135501355 0.0797448165869219 0 0 0 0 0 0 0 0.0421407501053519 0.114285714285714
"slight" 0 0 0.0878734622144113 0 0 0 0.0797448165869219 0 0 0 0 0.074794315632012 0 0 0.0421407501053519 0
"smallest" 0 0 0 0.0647249190938511 0 0 0 0 0.0871839581517001 0 0.0589622641509434 0 0 0.0796178343949045 0 0
"sometimes" 0 0.0564015792442188 0.0878734622144113 0 0 0 0 0.126262626262626 0 0 0 0 0.0608272506082725 0 0 0
"sort" 0 0.112803158488438 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0.0796178343949045 0 0
"speech" 0 0 0 0 0 0.2710027100271 0 0 0 0 0 0 0 0 0.0842815002107038 0
"spoken" 0 0 0 0 0 0 0.159489633173844 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0 0
"stand" 0.100300902708124 0 0 0 0.0742942050520059 0 0 0 0 0.116959064327485 0 0 0 0 0.0421407501053519 0
"stated" 0 0 0.0878734622144113 0 0.0742942050520059 0 0 0.126262626262626 0 0 0 0 0 0.0796178343949045 0 0
"stolen" 0 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0.0871839581517001 0 0 0 0 0.0796178343949045 0 0
"stronger" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0.1743679163034 0 0 0 0 0 0 0
"suffer" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0
"suffered" 0 0 0 0.0647249190938511 0 0 0.159489633173844 0 0 0 0 0 0 0 0 0.114285714285714
"surely" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"surgeons" 0 0 0.351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0
"teach" 0 0 0 0 0 0 0.0797448165869219 0.126262626262626 0 0 0 0 0 0 0.0842815002107038 0
"teaching" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.168563000421408 0
"thinking" 0 0 0.263620386643234 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"true" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0.0871839581517001 0 0.0589622641509434 0 0 0 0 0
"truth" 0 0.0564015792442188 0 0 0 0 0 0.126262626262626 0.0871839581517001 0 0.0589622641509434 0 0 0 0 0
"type" 0.100300902708124 0 0 0 0 0 0 0 0 0.116959064327485 0 0.149588631264024 0 0 0 0
"used" 0 0 0.0878734622144113 0 0 0 0 0.126262626262626 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"victims" 0 0.0564015792442188 0 0.0647249190938511 0 0 0.0797448165869219 0 0 0 0 0 0 0.0796178343949045 0 0
"wonder" 0 0 0 0.129449838187702 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"wretch" 0.100300902708124 0 0 0 0 0.13550135501355 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0 0
"year" 0.100300902708124 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0 0 0.0608272506082725 0 0 0
"yesterday" 0 0 0 0.0647249190938511 0 0.2710027100271 0 0 0 0 0.0589622641509434 0 0 0 0 0
"able" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"abuse" 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"accident" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0.074794315632012 0.0608272506082725 0 0 0
"accompaniment" 0 0 0 0 0.0742942050520059 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"account" 0 0 0.263620386643234 0 0 0 0 0 0 0 0 0 0 0 0 0
"acted" 0 0 0 0 0.148588410104012 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"actual" 0.100300902708124 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"added" 0 0 0 0 0.0742942050520059 0 0 0 0.0871839581517001 0 0 0 0.0608272506082725 0 0 0
"addition" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126422250316056 0
"adequate" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"administrators" 0.100300902708124 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"already" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0.074794315632012 0 0 0.0421407501053519 0
"alternative" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0.0421407501053519 0
"animal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159235668789809 0.0421407501053519 0
"animals" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.238853503184713 0 0
"answer" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0.0608272506082725 0 0.0421407501053519 0
"apparent" 0.100300902708124 0 0 0 0 0 0 0 0 0 0.0589622641509434 0.074794315632012 0 0 0 0
"appeal" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0.0842815002107038 0
"application" 0.100300902708124 0 0.0878734622144113 0 0 0 0 0.126262626262626 0 0 0 0 0 0 0 0
"aside" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0.121654501216545 0 0 0
"assistance" 0 0 0 0 0 0 0 0.378787878787879 0 0 0 0 0 0 0 0
"astonishment" 0 0 0 0.0647249190938511 0 0 0 0 0.0871839581517001 0 0.0589622641509434 0 0 0 0 0
"attempt" 0 0 0.0878734622144113 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0421407501053519 0
"authorities" 0 0.0564015792442188 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"aware" 0.100300902708124 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0 0
"baron" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0.117924528301887 0 0 0 0 0
"beat" 0 0 0 0 0 0.13550135501355 0 0 0 0 0.117924528301887 0 0 0 0 0
"best" 0 0 0.0878734622144113 0 0 0 0 0.126262626262626 0.0871839581517001 0 0 0 0 0 0 0
"blood" 0.200601805416249 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"bodily" 0 0.0564015792442188 0 0 0 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0 0 0 0
"boys" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.342857142857143
"bring" 0 0 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"brownrigg" 0.200601805416249 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"brutalising" 0 0 0 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0 0.114285714285714
"brutally" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"brute" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"burden" 0 0 0 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0
"cease" 0 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0.0842815002107038 0
"charged" 0 0 0 0.0647249190938511 0 0.13550135501355 0 0 0 0 0 0 0 0.0796178343949045 0 0
"chastisement" 0.100300902708124 0 0 0 0 0.2710027100271 0 0 0 0 0 0 0 0 0 0
"chief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0.114285714285714
"circumstance" 0 0 0.175746924428823 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"civilization" 0 0.0564015792442188 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"commanding" 0 0 0 0 0 0 0 0 0 0 0 0.224382946896036 0 0 0 0
"commission" 0 0 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"confer" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0.0796178343949045 0.0421407501053519 0
"conferred" 0 0 0 0 0 0 0 0.378787878787879 0 0 0 0 0 0 0 0
"confirmed" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0.074794315632012 0 0 0 0
"connected" 0 0 0 0.0647249190938511 0 0 0 0.126262626262626 0 0 0.0589622641509434 0 0 0 0 0
"conscience" 0 0 0 0 0 0 0 0 0 0.233918128654971 0 0.074794315632012 0 0 0 0
"considering" 0 0 0 0 0 0 0.0797448165869219 0.126262626262626 0 0 0 0.074794315632012 0 0 0 0
"contained" 0 0 0.0878734622144113 0 0 0.13550135501355 0.0797448165869219 0 0 0 0 0 0 0 0 0
"contest" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0.0608272506082725 0 0 0
"control" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0.0608272506082725 0.0796178343949045 0 0
"counsel" 0 0 0 0 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0.228571428571429
"courage" 0 0 0 0 0 0 0 0 0.0871839581517001 0.116959064327485 0 0.074794315632012 0 0 0 0
"cruel" 0.100300902708124 0 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0
"curtis" 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0 0 0 0
"dare" 0 0.0564015792442188 0.0878734622144113 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"declared" 0.100300902708124 0 0 0 0 0 0 0 0 0.116959064327485 0 0 0.0608272506082725 0 0 0
"deemed" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0.0589622641509434 0.074794315632012 0 0 0 0
"deeply" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0.228571428571429
"deliberate" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0.117924528301887 0 0 0 0 0
"depend" 0 0 0 0 0 0 0 0 0 0 0 0 0.121654501216545 0 0.0421407501053519 0
"depends" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0.228571428571429
"description" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0842815002107038 0
"desire" 0 0 0.0878734622144113 0 0 0 0 0 0.0871839581517001 0 0.0589622641509434 0 0 0 0 0
"destroyed" 0 0 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"determined" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0.0421407501053519 0
"devolve" 0 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
"discipline" 0 0 0 0 0 0 0 0.126262626262626 0.0871839581517001 0 0.0589622641509434 0 0 0 0 0
"diseased" 0 0 0.263620386643234 0 0 0 0 0 0 0 0 0 0 0 0 0
"disgraceful" 0.100300902708124 0 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0421407501053519 0
"dislike" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0.0608272506082725 0 0 0
"disposed" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"distinctly" 0 0 0 0.0647249190938511 0 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0 0 0 0
"doctrine" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0.0608272506082725 0 0 0.114285714285714
"doing" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"earnestly" 0.100300902708124 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"easy" 0 0 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"enormity" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"entitled" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"err" 0 0.0564015792442188 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"escaped" 0.100300902708124 0 0 0.0647249190938511 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"estate" 0 0 0 0 0 0 0 0 0 0 0 0 0.182481751824818 0 0 0
"excess" 0 0 0 0 0.148588410104012 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"exclusive" 0 0 0 0 0.222882615156018 0 0 0 0 0 0 0 0 0 0 0
"exclusively" 0 0 0 0.129449838187702 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"exercise" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0
"exhibited" 0 0.112803158488438 0 0 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"expected" 0 0 0 0 0 0 0 0 0 0 0 0.224382946896036 0 0 0 0
"extraordinary" 0 0.0564015792442188 0.0878734622144113 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"face" 0 0.0564015792442188 0 0 0 0 0.159489633173844 0 0 0 0 0 0 0 0 0
"facility" 0 0 0 0 0 0 0.0797448165869219 0 0 0 0 0.149588631264024 0 0 0 0
"fair" 0.100300902708124 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0 0 0 0 0 0
"faith" 0 0 0.263620386643234 0 0 0 0 0 0 0 0 0 0 0 0 0
"fault" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0 0 0.0608272506082725 0 0 0
"feeble" 0 0 0.175746924428823 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"felt" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0842815002107038 0
"fifteen" 0.200601805416249 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"fill" 0 0 0 0 0 0 0 0.126262626262626 0.0871839581517001 0 0 0 0 0 0.0421407501053519 0
"find" 0 0 0.0878734622144113 0 0 0 0 0.126262626262626 0 0 0.0589622641509434 0 0 0 0 0
"fitzroy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126422250316056 0
"five" 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0 0 0 0.0421407501053519 0
"former" 0.100300902708124 0 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"forty" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.238853503184713 0 0
"fraud" 0 0 0.0878734622144113 0 0 0 0 0 0.1743679163034 0 0 0 0 0 0 0
"free" 0 0 0.0878734622144113 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"friday" 0.100300902708124 0 0.0878734622144113 0 0 0 0 0 0.0871839581517001 0 0 0 0 0 0 0
"fully" 0 0 0 0 0 0.13550135501355 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"future" 0 0 0 0 0 0 0 0 0.1743679163034 0 0 0.074794315632012 0 0 0 0
"gentleman" 0.100300902708124 0 0 0 0.148588410104012 0 0 0 0 0 0 0 0 0 0 0
"going" 0.200601805416249 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grown" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.342857142857143
"guardianship" 0 0 0 0 0 0 0 0 0 0 0 0 0.182481751824818 0 0 0
"habits" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0 0.114285714285714
"hand" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"hear" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0.0608272506082725 0 0.0421407501053519 0
"hearing" 0.100300902708124 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0
"history" 0 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"honest" 0.100300902708124 0 0 0 0 0 0 0.252525252525253 0 0 0 0 0 0 0 0
"hoped" 0 0 0 0.0647249190938511 0 0 0.0797448165869219 0 0 0 0 0 0 0 0.0421407501053519 0
"horse" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0.159235668789809 0 0
"ignorance" 0 0.112803158488438 0.0878734622144113 0 0 0 0 0 0 0 0 0 0 0 0 0
"illegitimate" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0 0 0 0 0 0.228571428571429
"impression" 0 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0
"incredible" 0 0 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"indignation" 0 0 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0.159235668789809 0 0
"induce" 0 0 0 0 0 0 0 0.126262626262626 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"indulgence" 0 0.112803158488438 0 0 0 0 0.0797448165869219 0 0 0 0 0 0 0 0 0
"insanity" 0 0 0 0 0.0742942050520059 0 0.0797448165869219 0 0 0.116959064327485 0 0 0 0 0 0
"intention" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126422250316056 0
"intestacy" 0 0 0 0 0 0 0 0 0 0 0 0 0.182481751824818 0 0 0
"invariably" 0 0.0564015792442188 0 0 0 0.13550135501355 0 0 0 0 0 0 0 0 0.0421407501053519 0
"judgement" 0 0 0 0 0.0742942050520059 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0
"judicially" 0 0 0 0 0 0 0 0 0 0 0.17688679245283 0 0 0 0 0
"justify" 0 0 0 0 0 0 0.159489633173844 0 0 0 0 0 0.0608272506082725 0 0 0
"l" 0 0 0 0 0 0 0 0 0.2615518744551 0 0 0 0 0 0 0
"language" 0 0.0564015792442188 0 0 0 0 0 0 0 0 0 0.074794315632012 0 0.0796178343949045 0 0
"lately" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0.0796178343949045 0 0
"lawful" 0 0 0 0 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0 0
"leave" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0.114285714285714
"lessons" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126422250316056 0
"license" 0.100300902708124 0 0 0 0 0 0 0 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"london" 0 0 0 0 0 0 0 0 0.0871839581517001 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"loose" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0 0 0.0421407501053519 0
"maiden" 0 0 0 0 0 0 0 0 0 0 0 0 0.182481751824818 0 0 0
"manners" 0 0.112803158488438 0 0 0 0 0 0 0 0 0.0589622641509434 0 0 0 0 0
"marks" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0.116959064327485 0 0 0 0 0 0
"maxim" 0 0 0 0 0 0 0 0 0 0.116959064327485 0 0.074794315632012 0.0608272506082725 0 0 0
"mean" 0 0 0.0878734622144113 0 0 0 0.0797448165869219 0.126262626262626 0 0 0 0 0 0 0 0
"meaning" 0 0.0564015792442188 0 0.0647249190938511 0 0 0 0 0 0 0 0 0.0608272506082725 0 0 0
